symbol,date,open,high,low,close,volume,factor
DJI,2023-11-02,33457.82,33852.96,33450.03,33839.08,304350000,1
DJI,2023-11-03,33988.83,34163.63,33946.60,34061.32,311000000,1
DJI,2023-11-06,34092.61,34167.26,33989.72,34095.86,265570000,1
DJI,2023-11-07,34075.65,34206.98,34026.72,34152.60,281790000,1
DJI,2023-11-08,34185.92,34252.75,33996.20,34112.27,280330000,1
DJI,2023-11-09,34163.71,34167.54,33859.77,33891.94,325400000,1
DJI,2023-11-10,34020.82,34310.36,33905.62,34283.10,302460000,1
DJI,2023-11-13,34259.25,34405.84,34205.81,34337.87,245090000,1
DJI,2023-11-14,34581.20,34931.01,34581.20,34827.70,328050000,1
DJI,2023-11-15,34906.72,35051.10,34868.48,34991.21,347790000,1
DJI,2023-11-16,34868.03,35022.46,34818.03,34945.47,435540000,1
DJI,2023-11-17,34964.82,35028.22,34882.82,34947.28,334820000,1
DJI,2023-11-20,34932.49,35227.48,34907.98,35151.04,331050000,1
DJI,2023-11-21,35104.84,35118.04,35038.44,35088.29,271120000,1
DJI,2023-11-22,35189.33,35315.20,35155.80,35273.03,237290000,1
DJI,2023-11-24,35299.90,35399.44,35299.90,35390.15,117040000,1
DJI,2023-11-27,35376.44,35410.37,35280.57,35333.47,258340000,1
DJI,2023-11-28,35332.13,35518.67,35307.73,35416.98,256210000,1
DJI,2023-11-29,35436.80,35579.13,35405.89,35430.42,299330000,1
DJI,2023-11-30,35596.57,35970.70,35592.22,35950.89,435540000,1
DJI,2023-12-01,35914.45,36264.85,35914.45,36245.50,321840000,1
DJI,2023-12-04,36089.38,36238.18,36029.69,36204.44,329450000,1
DJI,2023-12-05,36135.65,36164.68,36010.85,36124.56,309250000,1
DJI,2023-12-06,36183.73,36292.58,36024.25,36054.43,283240000,1
DJI,2023-12-07,36124.17,36164.17,36021.95,36117.38,287280000,1
DJI,2023-12-08,36084.82,36296.20,36061.64,36247.87,295180000,1
DJI,2023-12-11,36254.33,36416.18,36231.19,36404.93,342490000,1
DJI,2023-12-12,36442.10,36596.11,36373.22,36577.94,292770000,1
DJI,2023-12-13,36601.80,37094.85,36523.59,37090.24,354790000,1
DJI,2023-12-14,37115.63,37287.50,37051.52,37248.35,455820000,1
DJI,2023-12-15,37194.50,37347.60,37092.02,37305.16,788160000,1
DJI,2023-12-18,37330.14,37393.45,37284.85,37306.02,292120000,1
DJI,2023-12-19,37311.82,37562.83,37311.82,37557.92,272740000,1
DJI,2023-12-20,37520.13,37641.30,37073.04,37082.00,303450000,1
DJI,2023-12-21,37225.32,37418.76,37127.05,37404.35,253120000,1
DJI,2023-12-22,37349.27,37534.52,37268.88,37385.97,252970000,1
DJI,2023-12-26,37405.90,37617.99,37371.83,37545.33,212420000,1
DJI,2023-12-27,37518.62,37683.70,37488.60,37656.52,245530000,1
DJI,2023-12-28,37661.52,37778.85,37650.98,37710.10,199550000,1
DJI,2023-12-29,37701.63,37759.43,37538.80,37689.54,234570000,1
DJI,2024-01-02,37566.22,37790.08,37495.91,37715.04,350280000,1
DJI,2024-01-03,37629.23,37629.23,37401.85,37430.19,322010000,1
DJI,2024-01-04,37425.28,37716.41,37425.28,37440.34,380220000,1
DJI,2024-01-05,37455.46,37623.62,37323.82,37466.11,299480000,1
DJI,2024-01-08,37327.37,37692.92,37249.24,37683.01,362200000,1
DJI,2024-01-09,37523.55,37552.38,37373.30,37525.16,289860000,1
DJI,2024-01-10,37552.91,37740.77,37524.40,37695.73,279540000,1
DJI,2024-01-11,37747.14,37801.90,37424.28,37711.02,299540000,1
DJI,2024-01-12,37818.05,37825.27,37470.19,37592.98,279250000,1
DJI,2024-01-16,37493.54,37543.18,37201.39,37361.12,378280000,1
DJI,2024-01-17,37281.86,37371.66,37132.89,37266.67,290880000,1
DJI,2024-01-18,37300.81,37522.29,37122.95,37468.61,340620000,1
DJI,2024-01-19,37572.50,37933.73,37451.71,37863.80,377650000,1
DJI,2024-01-22,37919.55,38109.20,37911.61,38001.81,339560000,1
DJI,2024-01-23,37959.79,37980.73,37804.99,37905.45,334110000,1
DJI,2024-01-24,37975.37,38064.22,37795.71,37806.39,336090000,1
DJI,2024-01-25,37862.57,38057.53,37796.47,38049.13,402970000,1
DJI,2024-01-26,38006.68,38215.31,37997.77,38109.43,387000000,1
DJI,2024-01-29,38115.83,38343.93,38061.17,38333.45,312480000,1
DJI,2024-01-30,38298.23,38497.39,38257.80,38467.31,326640000,1
DJI,2024-01-31,38426.78,38588.86,38139.66,38150.30,453250000,1
DJI,2024-02-01,38175.34,38522.50,38106.84,38519.84,321830000,1
DJI,2024-02-02,38448.10,38783.62,38336.57,38654.42,379760000,1
DJI,2024-02-05,38546.77,38633.88,38220.40,38380.12,322290000,1
DJI,2024-02-06,38392.90,38545.28,38350.46,38521.36,276140000,1
DJI,2024-02-07,38613.89,38748.11,38571.01,38677.36,302210000,1
DJI,2024-02-08,38702.11,38755.68,38544.36,38726.33,315510000,1
DJI,2024-02-09,38731.97,38734.28,38567.90,38671.69,299970000,1
DJI,2024-02-12,38656.76,38927.08,38628.92,38797.38,273020000,1
DJI,2024-02-13,38699.17,38699.17,38039.86,38272.75,318390000,1
DJI,2024-02-14,38372.67,38442.56,38194.62,38424.27,274610000,1
DJI,2024-02-15,38397.94,38781.89,38397.94,38773.12,303840000,1
DJI,2024-02-16,38751.71,38825.03,38583.24,38627.99,282210000,1
DJI,2024-02-20,38576.26,38663.09,38460.20,38563.80,335990000,1
DJI,2024-02-21,38483.66,38618.03,38338.58,38612.24,279510000,1
DJI,2024-02-22,38845.19,39149.61,38802.07,39069.11,324630000,1
DJI,2024-02-23,39127.97,39282.28,39094.36,39131.53,286910000,1
DJI,2024-02-26,39144.79,39245.89,39025.80,39069.23,296930000,1
DJI,2024-02-27,39087.90,39087.90,38881.90,38972.41,272860000,1
DJI,2024-02-28,38938.08,38956.46,38741.68,38949.02,272560000,1
DJI,2024-02-29,39013.75,39074.13,38809.28,38996.39,519690000,1
DJI,2024-03-01,38989.51,39120.36,38850.50,39087.38,331030000,1
DJI,2024-03-04,38968.77,39087.86,38913.30,38989.83,386290000,1
DJI,2024-03-05,38906.98,38906.98,38457.83,38585.19,393750000,1
DJI,2024-03-06,38721.15,38858.13,38570.80,38661.05,347900000,1
DJI,2024-03-07,38784.30,38910.35,38730.13,38791.35,335580000,1
DJI,2024-03-08,38776.80,38971.15,38705.03,38722.69,342030000,1
DJI,2024-03-11,38667.21,38794.76,38483.25,38769.66,300190000,1
DJI,2024-03-12,38883.32,39071.56,38711.39,39005.49,329090000,1
